cpu,memory,errors,response_time,failure
1409,54.7,104,311.7,0
1730,30.2,106,311.6,0
1454,41.4,108,311.6,0
1744,26.9,111,311.7,0
1761,29,113,311.9,0
1657,30.9,116,311.9,0
1420,47,119,311.8,0
1329,59.2,121,311.9,0
1472,44.2,126,311.9,0
1566,30.1,128,312,0
1430,42.7,130,312,0
1481,40.9,132,312,0
1670,29.4,134,312,0
1406,55.1,136,312,0
1354,46.9,138,312.1,0
1985,19.3,143,312,0
1263,60.8,146,312,0
1576,31.1,149,311.9,0
1453,45.1,151,312,0
1478,39,153,312,0
1323,57.9,155,311.9,0
1710,28.4,158,311.9,0
1314,59.5,160,311.7,0
1460,39.6,162,311.7,0
1508,45.4,164,311.7,0
1331,55.3,167,311.8,0
1515,47.4,170,311.7,0
1674,33,172,311.6,0
1444,51.2,174,311.7,0
1398,42.6,176,311.7,0
1832,24.2,179,311.7,0
1591,42,182,311.8,0
1478,39.9,185,311.7,0
1362,47.6,188,311.8,0
1368,57.9,191,311.8,1
1723,28.3,193,311.7,0
1689,30.8,196,311.8,0
1272,59.2,198,311.8,1
1511,33,200,311.7,0
1715,30.8,203,311.6,0
1400,43.8,0,311.5,0
1200,76.6,3,311.6,1
1555,38.7,5,311.7,0
1427,56.2,8,311.6,0
1318,52.7,13,311.4,0
1319,54.6,15,311.4,0
1960,20.9,20,311.4,0
1552,38.9,23,311.5,0
1548,32.2,25,311.5,0
1709,29.5,27,311.6,0
1464,41,29,311.5,0
1759,24.8,34,311.4,0
1634,31.9,36,311.5,0
1663,33.6,38,311.5,0
1445,47.3,40,311.5,0
1695,25.6,43,311.5,0
1517,39,45,311.6,0
1811,26.8,47,311.7,0
1815,23.5,49,311.6,0
1513,40,51,311.7,0
1518,36.4,53,311.6,0
1667,28.8,56,311.5,0
1403,60.1,58,311.5,0
1383,42.1,60,311.5,0
1466,46.2,62,311.5,0
1378,47.5,64,311.5,0
1547,40.9,66,311.5,0
1495,38.5,69,311.5,0
1729,29.3,71,311.4,0
1418,47.7,73,311.4,0
1485,40.4,75,311.4,0
1434,40.8,80,311.5,0
1415,55.8,82,311.6,0
1674,29.6,85,311.6,0
1454,52.4,90,311.5,0
1476,39,92,311.4,0
1812,28.3,94,311.5,0
1374,41.9,96,311.4,0
1524,40.6,98,311.4,0
1383,49.6,101,311.4,0
1429,58.2,103,311.3,0
1517,41.2,105,311.3,0
1480,44.9,108,311.4,0
1706,28.8,111,311.4,0
1349,48.6,113,311.5,0
1451,49,115,311.5,0
1627,36.7,118,311.4,0
1537,35.4,120,311.4,0
2218,17,123,311.5,0
1466,39,125,311.4,0
1666,32,128,311.5,0
1455,41.7,130,311.5,0
1927,24.6,132,311.4,0
1703,28.4,134,311.3,0
1533,35.9,137,311.2,0
1785,25.4,139,311.3,0
2142,16.6,144,311.2,0
1369,46.2,146,311.2,0
1706,29.2,148,311.2,0
1802,24.4,151,311.3,0
1413,41.8,153,311.3,0
1484,53.2,158,311.3,0
1535,38.1,160,311.3,0
1579,35.5,162,311.2,0
1300,64.2,165,311.1,0
1452,44.3,167,311.1,0
1562,35.7,170,311.1,0
1664,28.3,173,311.2,0
1495,35.8,175,311.2,0
1533,42.6,180,311.4,0
1484,37,183,311.4,0
1604,38.7,185,311.4,0
1483,45.6,187,311.4,0
1549,34.7,189,311.5,0
1604,35,191,311.4,0
1685,31,193,311.5,0
1372,49.2,195,311.6,0
1374,47.4,197,311.6,0
1606,31,199,311.6,0
1471,47.2,201,311.5,0
1659,31.1,203,311.5,0
1400,48.5,205,311.7,0
1503,42.6,208,311.7,0
1798,23.2,210,311.8,0
1608,35,212,311.6,0
1322,50.9,215,311.6,0
1547,37.7,217,311.6,0
1374,47.9,222,311.7,1
1447,36.8,0,311.7,0
1373,47.2,3,311.7,0
1515,37.5,5,311.7,0
1317,56.5,7,311.7,0
1551,37.2,9,311.8,0
1592,32.1,11,311.8,0
1433,42.2,14,311.8,0
1432,43.1,16,311.9,0
1350,51.7,18,311.9,0
1370,44.8,20,311.9,0
1415,44.6,23,312,0
1498,42.9,25,312,0
1382,54.1,27,312,0
1511,44.5,30,311.9,0
1330,59.5,33,311.9,0
1383,50.5,35,311.9,0
1431,49.4,37,311.9,0
1461,38.1,39,312,0
1438,46.7,41,311.9,0
1779,27.7,46,312,0
1293,52.3,49,312.1,0
1308,54.7,52,312.2,0
1532,37.2,54,312.3,0
1470,38.6,56,312.4,0
1548,37.9,58,312.3,0
1898,24,60,312.3,0
1335,49,62,312.2,0
1420,53.8,67,312.3,0
1418,49,69,312.3,0
1535,40.3,71,312.3,0
1457,47.2,74,312.4,0
1493,39.1,79,312.4,0
1670,27.3,81,312.3,0
1446,45.4,86,312.3,0
1465,59.1,91,312.4,1
1590,36.3,93,312.3,0
2174,18.5,95,312.2,0
1590,37.9,98,312.4,0
1577,33.2,100,312.3,0
1371,61.7,102,312.4,0
1767,25.6,105,312.4,0
1517,39.2,107,312.5,0
1555,40.6,109,312.6,0
1416,43.8,112,312.7,0
1588,35.6,114,312.6,0
1422,50,117,312.6,0
1376,53.6,119,312.6,0
1434,50.7,121,312.5,0
1423,47.3,123,312.5,0
1364,52.5,125,312.4,0
1825,23.8,127,312.4,0
1365,44.5,129,312.4,0
1430,47.2,131,312.3,0
1435,44.8,134,312.3,0
1811,25.1,136,312.4,0
1465,43.7,139,312.4,0
1372,51,142,312.4,0
1858,26.3,144,312.3,0
1715,26.8,146,312.3,0
1590,38.5,148,312.2,0
1664,25.7,150,312.2,0
1512,36.9,153,312.1,0
1498,44,155,312.1,0
1395,41.9,157,312.1,0
1490,43.1,159,312.1,0
1527,35.1,164,312.1,0
1512,37.1,169,312.1,0
1474,42.4,171,312.1,0
1505,41.3,173,312.1,0
1496,40,175,312,0
1382,49.3,177,312,0
1419,47.7,179,311.9,0
1462,39.7,181,311.9,0
1450,45,183,312,0
1389,46.5,186,311.9,0
1697,28.2,191,311.9,0
1335,57.1,194,311.9,1
1476,42,196,311.9,0
1497,43.6,198,311.7,0
1669,29.2,200,311.6,0
1455,48,203,311.6,0
1499,38.4,205,311.7,0
1478,41.9,207,311.8,0
1928,21.8,209,311.8,0
1621,28.3,211,311.9,0
1356,44.3,214,311.9,0
1490,46.4,217,311.7,0
1578,31.4,219,311.7,0
1681,31.3,221,311.7,0
1417,43.4,223,311.8,0
1532,40,0,311.7,0
1499,38.9,3,311.7,0
1432,45.8,6,311.7,0
1753,29,8,311.7,0
1414,49,10,311.7,0
1655,32.2,12,311.7,0
1516,35.6,14,311.6,0
1426,45.5,16,311.7,0
1479,39.4,18,311.7,0
1569,36.4,20,311.5,0
1568,36,23,311.6,0
1843,24.5,25,311.8,0
1480,40.9,28,311.9,0
1447,36.8,31,312,0
1454,41.9,33,311.9,0
1310,56.1,35,311.9,0
1513,38,38,311.9,0
2140,16.5,43,311.9,0
1377,49.9,48,312.1,0
1585,32.3,50,312.1,0
1491,42.6,52,312.2,0
1264,59,57,312.2,0
1372,47,59,312.2,0
1510,39.9,61,312.2,0
1423,40.2,63,312.1,0
1464,35.3,65,312.3,0
1602,35.9,67,312.2,0
1629,32.6,69,312.2,0
1811,23.2,72,312.2,0
1711,28.8,74,312.1,0
1297,48.6,76,312.1,0
1405,46.1,79,312.1,0
1397,54.9,81,312.2,0
1682,29.7,83,312.3,0
1528,38.4,85,312.3,0
1548,38.3,87,312.3,0
1395,47.8,90,312.4,0
1378,59,95,312.4,0
1480,53.5,97,312.4,0
1428,36.6,99,312.4,0
1505,39.6,102,312.4,0
1445,36.4,105,312.3,0
1488,42.6,107,312.3,0
1601,33,109,312.2,0
1550,34.9,111,312.3,0
1540,34.1,113,312.2,0
1587,34.5,115,312.3,0
1489,40.3,117,312.2,0
1486,34.9,122,312.3,0
1430,37.9,124,312.4,0
1809,25.1,126,312.4,0
1534,39,129,312.3,0
1852,25.9,131,312.3,0
1595,31.9,134,312.3,0
1424,43.5,136,312.3,0
1776,28.8,138,312.2,0
1499,41.5,140,312.2,0
2710,9.7,143,312.2,1
1359,51.7,146,312.1,0
1617,31,148,312.1,0
1443,53.3,151,312,0
1374,50.2,154,312,0
1851,23,156,312.1,0
1274,67.3,159,312,0
1533,44,162,312,0
1477,37.3,164,312,0
1462,46,166,312.1,0
1664,28.4,168,312.1,0
1414,41.1,171,311.9,0
2129,17.8,173,312,0
1323,61.1,178,311.8,0
1427,43.3,180,311.8,0
1375,56.1,182,312,0
1402,50.7,185,312,0
1500,44.2,188,312,0
1558,37.5,190,312,0
1447,41.4,193,312,0
1518,39.3,196,312,0
1889,23.5,198,311.9,0
1675,30.7,200,312.1,0
1720,27.9,202,312,0
1499,34.6,207,312,0
1441,43.8,210,312,0
1397,42.7,212,312,0
1493,38.7,217,312,0
1422,50.7,219,312,0
1399,50.2,222,311.9,1
1425,44.9,224,311.9,0
1501,44.8,226,311.8,0
1629,35.3,0,311.9,0
1490,42.2,3,312,0
1550,32.4,5,312,0
1416,46.5,7,312,0
1485,38.8,9,311.9,0
1564,36.8,11,311.8,0
1910,19.7,13,311.7,0
1460,46.1,15,311.7,0
1603,34.1,17,311.8,0
1486,47.3,19,311.8,0
1560,31.8,21,311.9,0
1498,39.3,23,311.9,0
1431,48.5,25,311.9,0
1486,45.1,30,311.9,0
1486,35.8,32,311.9,0
1441,38.1,34,311.8,0
1366,55.1,36,311.9,0
1471,41.4,39,311.8,0
1463,38.2,41,311.9,0
1413,41.3,43,311.9,0
1604,30.5,45,311.9,0
1401,51.1,50,312,0
1652,27.2,52,311.8,0
1403,45.7,54,311.9,0
1887,21.7,56,311.9,0
1405,47.9,58,311.8,0
1496,41.1,60,311.6,0
1499,43.4,65,311.5,0
1549,37.2,67,311.5,0
1515,44.9,69,311.6,0
1540,37.7,71,311.6,0
1426,44.3,73,311.5,0
1465,41.4,78,311.6,0
1359,54.1,81,311.6,0
1551,36.4,84,311.7,0
1596,34.8,87,311.8,0
1670,26.3,89,311.9,0
1868,21.3,92,311.9,0
1490,39.8,94,312,0
1676,35.2,97,311.9,0
1875,22.1,100,311.9,0
1867,23,103,312,0
1646,29.5,106,312,0
1375,43.2,108,312,0
1558,36.7,113,312,0
1631,34.9,115,312,0
1366,43,117,312,0
1360,48,119,311.8,0
1547,39.7,121,311.8,0
1571,31.2,123,311.7,0
1528,36.1,125,311.5,0
1432,43.6,127,311.5,0
1356,53.5,132,311.6,0
1422,46.2,134,311.5,0
1438,42.2,139,311.4,0
1483,44.4,141,311.4,0
1331,49.8,143,311.4,0
1463,37.5,145,311.4,0
1446,40.6,147,311.4,0
1356,45.7,149,311.4,0
1676,30.3,151,311.3,0
1910,23,153,311.4,0
1375,56.9,155,311.6,0
1513,40.8,157,311.6,0
1511,35.7,160,311.6,0
1662,28.8,162,311.6,0
1493,48.3,167,311.7,0
1555,37.4,169,311.7,0
1452,41.5,172,311.7,0
1500,39,174,311.6,0
1603,30.5,176,311.7,0
1682,27.8,178,311.7,0
1567,37.7,180,311.8,0
1413,46,182,311.8,0
1429,41.6,184,311.9,0
1692,31.5,187,311.9,0
1476,48.7,189,311.9,0
1596,30.4,191,312,0
1390,49,194,311.9,0
1607,33.7,199,311.8,0
1821,26.3,202,311.7,0
2141,18.5,204,311.8,0
1553,33.1,209,311.8,1
1442,45.1,0,311.8,0
1459,45.6,3,311.7,0
2496,13.5,5,311.8,0
1367,57.2,10,311.8,0
2004,19.6,12,311.8,0
1406,47.5,14,311.7,0
1548,33,16,311.8,0
1333,55.2,18,311.7,0
1767,26.4,20,311.6,0
1827,27,22,311.6,0
1533,46.4,24,311.6,0
1515,36.8,27,311.5,0
1568,41,32,311.4,0
1452,47.8,34,311.4,0
1433,37.9,36,311.4,0
1650,33.8,38,311.3,0
1629,31.3,41,311.4,0
1520,39.2,43,311.3,0
1393,43.1,45,311.2,0
1364,49.6,50,311.2,0
1389,50,55,311.3,0
1466,46.1,58,311.1,0
1650,32.4,60,311.1,0
1554,36.3,62,311,0
1474,39.7,64,310.9,0
1600,32.4,67,310.8,0
1356,54.9,72,310.8,0
1571,38.2,74,310.8,0
1658,28,76,310.9,0
1393,49.9,78,310.8,0
1448,49.8,80,311,0
1477,40.4,83,310.9,0
1506,42.7,85,311,0
1685,32.1,88,310.9,0
1533,31.8,91,310.9,0
1447,41,93,310.8,0
1488,39.5,95,310.7,0
1427,50.4,98,310.8,0
1424,41.3,101,310.7,0
1472,40.9,104,310.7,0
1438,45.7,106,310.7,0
1507,42.4,108,310.8,0
1393,52.1,110,310.7,0
1283,52.4,112,310.8,0
1644,30.9,114,310.8,0
1498,46.9,116,310.8,0
1400,40.8,118,310.8,0
1679,31.2,120,310.9,0
1618,30.3,125,311.1,0
1714,30.2,128,311,0
1574,35,133,311,0
1574,36.4,135,311.1,0
1472,40.9,137,310.9,0
1552,33.2,139,311,0
1603,31.4,141,311.1,0
1353,47.1,143,311.1,0
1690,30.6,148,311.1,0
1745,26.3,150,311.2,0
1522,45.7,153,311.3,0
1641,34.5,155,311.4,0
1596,28.9,160,311.4,0
1497,37,162,311.4,0
1371,52.3,167,311.3,0
1445,41.2,169,311.3,0
1564,40,172,311.2,0
1439,44.9,174,311.1,0
1352,52.1,176,311.2,0
1560,35.4,178,311.3,0
1616,42.3,180,311.2,0
1835,23.7,183,311.2,0
1649,32.7,185,311.1,0
1452,47.3,188,311.1,0
2144,17.7,190,311.1,0
1554,41,192,311.1,0
1827,25.4,194,311,0
1448,46.3,196,310.9,0
1530,38.8,198,310.9,0
1983,21,201,311,0
1620,37.2,203,310.9,0
1630,29.8,206,310.9,0
1229,65.2,209,310.9,1
1873,22.3,211,310.8,0
1426,45.7,213,310.7,0
1376,53.9,215,310.8,1
1622,33.6,217,310.8,0
1492,45.7,219,310.7,0
1374,48.9,222,310.7,0
1737,27,225,310.7,1
1426,42.4,0,310.8,0
1826,25.1,2,310.9,0
1669,32.4,5,310.9,0
1473,40.1,7,310.9,0
1751,27.8,10,310.9,0
1446,47.3,12,310.9,0
1483,43.5,15,310.8,0
1535,42.6,17,310.7,0
1477,44,19,310.7,0
1391,46.9,21,310.8,0
1636,29.4,23,310.7,0
1675,33.3,28,310.6,0
1329,48.9,30,310.5,0
1548,33.5,35,310.5,0
1391,45.8,38,310.5,0
1437,43.1,40,310.5,0
1370,61.9,42,310.6,0
1577,37.1,44,310.6,0
1485,37.8,46,310.5,0
1504,34.3,48,310.4,0
1551,35.2,50,310.3,0
1428,43,53,310.5,0
1755,27.9,56,310.5,0
1329,54.9,58,310.5,0
1496,35.2,60,310.5,0
1532,36.6,62,310.5,0
1389,61.4,64,310.5,0
1524,51.4,66,310.4,0
1422,49.3,69,310.4,0
1739,27.4,72,310.5,0
1736,26.9,74,310.5,0
1419,48.8,76,310.5,0
1326,49.7,78,310.6,0
1449,43.2,80,310.6,0
1534,39.7,83,310.6,0
1443,50.9,85,310.6,0
1498,41.1,88,310.6,0
1796,26,90,310.6,0
1519,45.3,92,310.4,0
1339,49.6,94,310.4,0
1483,41.5,96,310.4,0
2099,20,98,310.2,0
1689,29.7,101,310.3,0
1369,54.5,104,310.4,0
1512,38.8,109,310.4,0
1303,68.6,111,310.3,1
1552,39.9,114,310.3,0
1713,28,116,310.4,0
1456,44.1,118,310.3,0
1524,39.8,120,310.4,0
1394,45.2,122,310.4,0
1981,21.2,125,310.4,0
1565,36.1,127,310.4,0
1657,31,129,310.4,0
1625,37.1,131,310.4,0
1606,31.1,134,310.4,0
1336,56.8,136,310.5,0
1587,34.2,141,310.6,0
1602,39.7,144,310.6,0
1471,38.4,146,310.5,0
1332,48,148,310.6,0
1434,48.4,153,310.6,0
1921,23.9,158,310.6,0
1704,30.6,160,310.6,0
1397,49.5,165,310.6,0
1791,28,168,310.6,0
1818,24.1,173,310.6,0
1540,36.3,175,310.7,0
1502,39.8,177,310.8,0
1761,30.4,180,310.8,0
1517,38.4,185,310.8,0
1309,51.1,188,310.7,0
1363,52.6,190,310.6,0
1787,22.2,192,310.6,0
1640,29.2,195,310.5,0
1720,25.3,197,310.6,0
1384,52.8,200,310.5,0
1294,55.8,202,310.5,0
1464,46.4,207,310.5,0
1803,25.4,209,310.6,0
1602,39.1,211,310.6,0
1519,38.8,213,310.6,0
1638,33.6,218,310.7,0
1615,33,221,310.6,0
1651,33.3,0,310.6,0
1387,52.7,2,310.6,0
1678,32.8,4,310.5,0
1585,38.1,7,310.6,0
1640,33.8,9,310.6,0
1406,43.8,12,310.6,0
1679,35.8,14,310.6,0
1717,26.9,17,310.5,0
1429,39.9,19,310.5,0
1533,44.4,24,310.4,0
1525,38.5,27,310.5,0
1739,26.3,30,310.4,0
1436,39,32,310.3,0
1595,33.1,34,310.2,0
1435,45.6,37,310.1,0
1637,31.8,42,310,0
1558,37.6,44,310.1,0
1644,34.1,46,310.1,0
1641,31.1,49,310.1,0
1504,41,51,310.2,0
1506,50.7,53,310.1,0
1380,44,56,310.1,0
1549,42.5,61,310.1,0
1402,69.7,64,310.1,1
1401,45.3,67,310.1,0
1459,40.2,69,310,0
1465,39.7,72,309.9,0
1295,52.7,74,310,0
1529,38.5,77,310,0
1484,44.9,80,310,0
1739,30.6,83,309.9,0
1422,40.7,85,309.8,0
1463,40,90,309.8,0
1667,30.4,92,309.7,0
1565,39.3,94,309.7,0
1393,45.7,99,309.7,0
1453,47.7,101,309.7,0
1442,50,104,309.6,0
1364,44.9,106,309.6,0
1453,40.4,108,309.5,0
1394,46,113,309.5,0
1500,38.8,116,309.5,0
1523,34.2,119,309.5,0
1254,57.1,124,309.6,0
1325,52.2,127,309.5,0
1424,49.6,129,309.7,0
1505,39,131,309.7,0
1392,48.7,133,309.7,0
1529,44,136,309.7,0
1477,48.5,138,309.7,0
1459,47.3,141,309.7,0
2240,15.9,144,309.8,0
1449,48.8,147,309.7,0
1589,35.3,149,309.7,0
1740,28.5,152,309.7,0
1499,40.3,154,309.7,0
1480,38.1,157,309.7,0
1751,29.6,160,309.7,0
1510,40.6,162,309.7,0
1437,48.2,164,309.8,0
1609,40.4,169,309.7,0
1490,35.9,171,309.8,0
1601,35.7,176,309.7,0
1665,31.1,178,309.6,0
1452,42.7,180,309.6,0
1487,33.6,183,309.5,0
1382,48.1,186,309.6,0
1686,26.2,189,309.6,0
1491,36.9,192,309.6,0
1442,55.6,194,309.6,0
1390,50.3,196,309.6,0
1502,46.7,198,309.6,0
1344,59.4,200,309.6,0
1385,46.3,203,309.5,1
1547,37.4,0,309.7,0
1525,42.4,2,309.6,0
1540,35.8,5,309.6,0
1450,44.3,7,309.5,0
1353,62.5,9,309.6,0
1582,45,11,309.7,0
1396,49,13,309.8,0
1551,36.6,15,309.8,0
1836,22.8,18,309.8,0
1390,49.9,21,309.8,0
1534,42.1,23,309.8,0
1953,20.6,25,309.7,0
1634,33.6,27,309.8,0
1881,21.7,29,309.7,0
1448,44.8,31,309.7,0
1362,50.5,34,309.7,0
1225,63.4,37,309.7,0
1384,48.2,39,309.6,0
1334,49.3,42,309.8,0
1336,50.3,44,309.7,0
1331,61.6,46,309.9,0
1629,31.9,49,309.9,0
1776,25.7,51,310,0
1530,38.3,53,310,0
1719,27.3,58,310,0
1495,35.2,60,309.9,0
1450,43.1,63,309.7,0
1563,38.8,65,309.8,0
1501,37.1,70,309.9,0
1351,47.2,73,309.9,0
1365,46.5,75,309.9,0
1525,39.7,77,309.9,0
1288,61.9,79,309.8,0
1423,42.7,82,309.6,0
1502,39.4,84,309.6,0
1428,43.5,87,309.5,0
1566,38.1,89,309.5,0
1483,44.8,92,309.5,0
1593,33.3,95,309.6,0
1724,26.4,100,309.6,0
2617,12.1,102,309.7,1
1294,59.4,104,309.7,0
1533,40.7,106,309.6,0
1671,31.8,108,309.4,0
1370,52.4,113,309.5,0
1462,45.1,115,309.6,0
1545,36.6,117,309.5,0
1484,41.7,119,309.5,0
1344,45.3,122,309.5,0
1357,50.1,125,309.5,0
1572,33,127,309.6,0
1861,26.9,130,309.6,0
1548,44.5,132,309.5,0
1496,37.7,134,309.8,0
1314,49.7,136,309.7,0
1422,49.7,139,309.7,0
1842,20.1,142,309.8,0
1434,53,144,309.9,0
1585,31.3,147,310.1,0
1704,30.7,150,310.1,0
1971,23.2,155,310.2,0
1431,39.9,157,310.3,0
1546,37.7,159,310.4,0
1496,36.3,161,310.3,0
1243,63,163,310.3,0
1452,46.2,168,310.4,0
1380,44.7,170,310.6,0
1567,38.4,172,310.6,0
1628,35.9,174,310.5,0
1505,46.1,176,310.4,0
1827,28,178,310.3,0
1577,40,181,310.3,0
1304,57.2,183,310.2,0
1324,54.6,185,310.1,0
1537,39.9,190,310,0
1501,48.7,192,310.1,0
1654,29.1,195,309.9,0
1519,38.1,198,310,0
1371,51.3,201,309.9,0
1181,65.9,203,309.8,1
1469,42.8,205,309.8,0
1637,34.6,207,309.8,0
1370,56,0,309.8,0
1630,30.6,2,309.9,0
1517,39,4,310,0
1668,32.3,6,309.9,0
1818,24.9,9,309.9,0
1541,36.9,12,310,0
1482,42.1,15,309.9,0
1439,49.9,17,310.1,0
1492,41.2,19,310,0
1725,27.8,21,309.9,0
1559,44.2,23,310,0
1435,42.5,25,310,0
1512,37.5,27,310,0
1564,37.1,30,309.9,0
1522,40.3,32,310,0
1356,59.5,34,309.9,0
1556,38.6,36,309.9,0
1393,45.5,38,309.9,0
1753,26.8,40,309.9,0
1651,29.5,42,309.9,0
1372,54.7,44,309.9,0
1446,43.3,46,309.9,0
1501,44.7,48,309.8,0
1411,45.1,51,309.9,0
1672,27.5,54,309.7,0
1475,40.5,59,309.8,0
1469,38.4,62,309.8,0
1704,28.3,64,309.8,0
1463,39.1,66,309.7,0
1280,64.1,71,309.7,0
1464,38,74,309.9,0
1332,46.4,76,309.8,0
1634,37.8,78,309.7,0
1430,43.1,80,309.8,0
1523,44.6,83,309.7,0
1557,37.7,86,309.7,0
1585,32.2,89,309.6,0
1579,33.5,91,309.6,0
1354,60.8,96,309.7,0
1627,33.4,99,309.7,0
1477,35.6,101,309.6,0
1595,29,103,309.4,0
1520,38.1,106,309.5,0
1618,31.5,108,309.4,0
1397,50.3,110,309.5,0
1450,47.9,112,309.5,0
1501,40.2,114,309.5,0
1392,50.1,117,309.4,0
1385,43.2,119,309.4,0
1461,46.3,121,309.4,0
1364,58.7,123,309.6,0
1579,38.6,126,309.5,0
1514,38.8,128,309.5,0
1560,36.9,131,309.5,0
1542,36.7,134,309.5,0
1668,27.1,136,309.4,0
1816,22.6,138,309.4,0
1509,34.2,141,309.4,0
1479,37.8,144,309.6,0
1655,30.2,146,309.6,0
1711,30.3,148,309.5,0
1581,34.6,150,309.7,0
1279,55.9,152,309.8,0
1468,40.9,157,309.8,0
1419,41.3,159,309.7,0
1530,38.6,161,309.7,0
1710,27.3,163,309.6,1
1518,39.8,165,309.7,0
1679,33.3,167,309.7,0
1870,22.5,170,309.7,0
1484,44.3,173,309.7,0
1457,44.2,175,309.7,0
1546,36.2,177,309.6,0
1478,36.5,182,309.5,0
1447,47.1,185,309.4,0
1443,45.4,187,309.4,0
1527,30.9,189,309.6,0
1469,54.8,191,309.6,0
1681,27.1,194,309.6,0
1420,44.1,197,309.6,0
1543,49.9,199,309.5,0
1376,50.4,202,309.5,0
1631,29.8,0,309.4,0
1529,41.7,5,309.3,0
1468,46.2,10,309.4,0
1378,52.3,12,309.4,0
1401,51.9,14,309.3,0
1531,37.4,16,309.3,0
1512,35.8,18,309.3,0
1522,47.4,20,309.4,0
1615,31.8,23,309.3,0
1449,46.5,26,309.3,0
1315,55.5,28,309.4,0
1465,41.1,30,309.4,0
1404,43.3,33,309.5,0
1547,44.8,36,309.5,0
1426,45.4,38,309.5,0
1730,30.2,41,309.5,0
1548,37.7,43,309.4,0
1517,40.2,45,309.4,0
1687,29.3,47,309.5,0
1738,25.2,49,309.5,0
1512,35.3,51,309.4,0
1365,48.7,56,309.4,0
2011,21,59,309.4,0
1806,27.6,64,309.3,0
1716,28.4,66,309.3,0
1666,24.3,68,309.4,0
1578,36.3,71,309.4,0
1558,37.2,73,309.3,0
1456,45.5,75,309.2,0
1457,49,77,309.1,0
1467,44.5,80,309.1,0
1661,38.2,82,309,0
1592,33.9,85,309,0
1596,37.2,87,309,0
1489,40.6,89,309,0
1471,48.3,91,309,0
1505,41.3,93,309,0
1519,40,96,309,0
1408,45.4,98,309,0
1332,44.4,100,308.9,0
1351,52.4,102,308.9,0
1500,36.7,104,308.9,0
1614,30.7,106,308.7,0
1489,36.5,109,308.8,0
1751,26.6,111,308.7,0
1511,45.8,114,308.7,0
1691,29.6,116,308.6,0
1757,27.5,118,308.6,0
1545,35.9,120,308.7,0
2262,15.7,125,308.6,0
1559,35.2,127,308.5,0
1626,32.4,130,308.4,0
1424,53.9,132,308.3,0
1648,29.1,134,308.3,0
1523,39.5,137,308.3,0
1502,43.2,139,308.3,0
1489,40.7,141,308.2,0
1620,31.2,143,308.1,0
1631,30.6,146,308.1,0
1429,45.8,148,308,0
1334,72,151,308.1,1
1423,38,154,308,0
1390,47.7,156,307.9,0
1338,48.5,158,307.9,0
1461,37.5,161,307.9,0
1627,34.3,166,307.9,0
1385,44.4,169,307.8,0
1538,48,171,307.8,0
1557,35.5,174,307.9,0
1606,33.4,176,307.9,0
1430,44.5,178,308,0
1601,34.6,181,308,0
1356,51.9,184,308,0
1624,30.9,186,308.2,0
1327,56.5,189,308.2,0
1410,47,191,308.3,0
1478,42.3,193,308.3,0
1460,40.3,195,308.4,0
1435,40.3,197,308.3,0
1359,46.9,199,308.2,0
1729,31.7,204,308.1,0
1384,49.1,206,308,0
1297,52.1,211,308.2,0
1633,33.3,213,308.4,0
1505,37.2,215,308.4,0
1433,50,218,308.4,0
1369,50.6,220,308.4,1
1475,40.5,222,308.3,1
1561,38.3,0,308.3,0
1472,45.5,2,308.3,0
1441,44.5,4,308.4,0
1401,50.5,6,308.5,0
1691,33.1,9,308.5,0
1382,47.1,11,308.6,0
1355,46.4,13,308.6,0
1529,45.3,15,308.6,0
1829,24.9,17,308.7,0
1480,39.8,19,308.6,0
1475,42.4,24,308.5,0
1431,52.6,26,308.5,0
1437,42.3,29,308.3,0
1476,45.6,31,308.3,0
1490,39.7,34,308.4,0
1632,33.5,39,308.3,0
1402,49.7,41,308.2,0
1347,45.8,43,308.3,0
1747,31,45,308.4,0
1557,39.1,47,308.5,0
1371,57.4,52,308.4,0
1506,37,54,308.3,0
1590,35.5,59,308.3,0
1336,53.7,61,308.3,0
1411,43.2,63,308.3,0
1704,27.3,65,308.3,0
1723,27.3,67,308.4,0
1459,39.7,69,308.5,0
1572,35.9,71,308.5,0
1384,56,73,308.4,0
1383,47.5,75,308.6,0
1360,48.6,77,308.5,0
1596,36.6,80,308.4,0
1448,54.3,83,308.5,0
1443,38.2,85,308.5,0
1492,35.5,88,308.6,0
1497,43.9,91,308.6,0
1530,38.5,93,308.5,0
1478,46.2,95,308.4,0
1328,61.8,98,308.4,0
1771,27.4,100,308.3,0
1564,35,105,308.4,0
1461,41.5,108,308.3,0
1335,57.9,113,308.3,0
1441,46.8,116,308.4,0
1268,60.6,119,308.3,0
1697,27.4,121,308.3,0
1421,46,124,308.4,0
1496,36.4,126,308.5,0
1375,55.6,128,308.5,0
1295,52.1,130,308.5,0
1643,33.8,132,308.5,0
1514,36.9,134,308.6,0
1671,29.4,136,308.6,0
1355,58.9,138,308.6,0
1365,50.6,143,308.7,0
1407,42.5,145,308.7,0
1455,46.1,147,308.8,0
1502,45.9,150,308.8,0
1471,52.3,152,308.8,0
1581,30.4,155,308.9,0
1530,37.8,157,308.8,0
1312,50.3,159,308.8,0
1494,42.6,161,308.6,0
1528,29.1,163,308.6,0
1688,29.4,166,308.6,0
1520,42.4,171,308.5,0
1664,28.9,174,308.5,0
1514,44.5,177,308.5,0
